title,rank,date,artist,url,region,streams
Life Is Good (feat. Drake),27,2020-05-01,Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,United States,738375.0
goosebumps,28,2020-05-01,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,United States,726842.0
Don't Start Now,29,2020-05-01,Dua Lipa,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,United States,725038.0
death bed (coffee for your head),30,2020-05-01,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,United States,710879.0
Circles,31,2020-05-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,United States,699884.0
Intentions (feat. Quavo),32,2020-05-01,Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,United States,687606.0
Walk Em Down (feat. Roddy Ricch),33,2020-05-01,"Roddy Ricch, NLE Choppa",https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,United States,679801.0
Sunday Best,34,2020-05-01,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,United States,675998.0
SICKO MODE,35,2020-05-01,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,United States,665578.0
HIGHEST IN THE ROOM,36,2020-05-01,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,United States,663061.0
ROXANNE,37,2020-05-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,United States,614013.0
Supalonely,38,2020-05-01,"BENEE, Gus Dapperton",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,United States,606886.0
Falling,39,2020-05-01,Trevor Daniel,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,United States,601263.0
Adore You,40,2020-05-01,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,United States,591769.0
After Party,41,2020-05-01,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,United States,568952.0
High Fashion (feat. Mustard),42,2020-05-01,Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,United States,558796.0
We Paid (feat. 42 Dugg),43,2020-05-01,Lil Baby,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,United States,557908.0
Savage,44,2020-05-01,Megan Thee Stallion,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,United States,554349.0
Ballin' (with Roddy Ricch),45,2020-05-01,Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,United States,527292.0
Turks (feat. Travis Scott),46,2020-05-01,"NAV, Gunna",https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf,United States,521188.0
Sunflower - Spider-Man: Into the Spider-Verse,47,2020-05-01,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,United States,521030.0
Six Feet Apart,48,2020-05-01,Luke Combs,https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V,United States,519272.0
Break My Heart,49,2020-05-01,Dua Lipa,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,United States,511403.0
P2,50,2020-05-01,Lil Uzi Vert,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,United States,509417.0
Intentions (feat. Quavo),22,2020-06-01,Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,United States,556929.0
Flex (feat. Juice WRLD),23,2020-06-01,Polo G,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,United States,541572.0
Stuck with U (with Justin Bieber),24,2020-06-01,Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,United States,527223.0
Righteous,25,2020-06-01,Juice WRLD,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,United States,513603.0
Don't Start Now,26,2020-06-01,Dua Lipa,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,United States,511765.0
Chicago Freestyle (feat. Giveon),27,2020-06-01,Drake,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,United States,510225.0
ROXANNE,28,2020-06-01,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,United States,504897.0
Hasta Que Dios Diga,29,2020-06-01,"Anuel AA, Bad Bunny",https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,United States,498316.0
Supalonely,30,2020-06-01,"BENEE, Gus Dapperton",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,United States,494028.0
Falling,31,2020-06-01,Trevor Daniel,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,United States,488540.0
Say So (feat. Nicki Minaj),32,2020-06-01,Doja Cat,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,United States,484166.0
Sunflower - Spider-Man: Into the Spider-Verse,33,2020-06-01,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,United States,474229.0
goosebumps,34,2020-06-01,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,United States,462266.0
Break My Heart,35,2020-06-01,Dua Lipa,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,United States,459325.0
Deep End Freestyle,36,2020-06-01,"Sleepy Hallow, Fousheé",https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK,United States,453443.0
HIGHEST IN THE ROOM,37,2020-06-01,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,United States,448374.0
Lucid Dreams,38,2020-06-01,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,United States,441299.0
Myron,39,2020-06-01,Lil Uzi Vert,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,United States,439333.0
Adore You,40,2020-06-01,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,United States,438448.0
Ballin' (with Roddy Ricch),41,2020-06-01,Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,United States,437282.0
Be Kind (with Halsey),42,2020-06-01,Marshmello,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,United States,431918.0
hot girl bummer,43,2020-06-01,blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,United States,426986.0
TKN (feat. Travis Scott),44,2020-06-01,ROSALÍA,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,United States,423957.0
Lose Somebody,45,2020-06-01,"Kygo, OneRepublic",https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,United States,415036.0
High Fashion (feat. Mustard),46,2020-06-01,Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,United States,412362.0
Say So,47,2020-06-01,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,United States,409734.0
Play Date,48,2020-06-01,Melanie Martinez,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,United States,408240.0
DOLLAZ ON MY HEAD (feat. Young Thug),49,2020-06-01,Gunna,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,United States,407241.0
SICKO MODE,50,2020-06-01,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,United States,404548.0
ROCKSTAR (feat. Roddy Ricch),1,2020-06-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,United States,1536712.0
Rain On Me (with Ariana Grande),2,2020-06-01,Lady Gaga,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,United States,1001563.0
THE SCOTTS,3,2020-06-01,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,United States,995807.0
Blueberry Faygo,4,2020-06-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,United States,951373.0
Party Girl,5,2020-06-01,StaySolidRocky,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,United States,926395.0
Blinding Lights,6,2020-06-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,925035.0
Toosie Slide,7,2020-06-01,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,United States,908404.0
The Box,8,2020-06-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,834855.0
WHATS POPPIN,9,2020-06-01,Jack Harlow,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,United States,753785.0
Savage Remix (feat. Beyoncé),10,2020-06-01,"Beyoncé, Megan Thee Stallion",https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,United States,736218.0
Sour Candy (with BLACKPINK),11,2020-06-01,Lady Gaga,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,United States,719744.0
Tell Me U Luv Me (with Trippie Redd),12,2020-06-01,Juice WRLD,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD,United States,689021.0
Roses - Imanbek Remix,13,2020-06-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,United States,688343.0
After Party,14,2020-06-01,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,United States,683752.0
Walk Em Down (feat. Roddy Ricch),15,2020-06-01,"Roddy Ricch, NLE Choppa",https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,United States,655384.0
Watermelon Sugar,16,2020-06-01,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,United States,615156.0
Life Is Good (feat. Drake),17,2020-06-01,Future,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,United States,613105.0
death bed (coffee for your head),18,2020-06-01,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,United States,596420.0
Circles,19,2020-06-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,United States,595984.0
Sunday Best,20,2020-06-01,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,United States,586517.0
GOOBA,21,2020-06-01,6ix9ine,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,United States,570126.0
ROCKSTAR (feat. Roddy Ricch),1,2020-07-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,United States,1526958.0
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",2,2020-07-01,"Tory Lanez, Jack Harlow",https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,United States,1110426.0
Party Girl,3,2020-07-01,StaySolidRocky,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l,United States,1004272.0
Blinding Lights,4,2020-07-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,963856.0
Blueberry Faygo,5,2020-07-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,United States,960746.0
Watermelon Sugar,6,2020-07-01,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,United States,929570.0
Wash Us In The Blood,7,2020-07-01,"Kanye West, Travis Scott",https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG,United States,848388.0
THE SCOTTS,8,2020-07-01,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,United States,789901.0
We Paid (feat. 42 Dugg),9,2020-07-01,Lil Baby,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,United States,771456.0
Savage Love (Laxed - Siren Beat),10,2020-07-01,"Jawsh 685, Jason Derulo",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,United States,765273.0
The Box,11,2020-07-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,752590.0
Roses - Imanbek Remix,12,2020-07-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,United States,695827.0
Toosie Slide,13,2020-07-01,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,United States,678547.0
The Bigger Picture,14,2020-07-01,Lil Baby,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1,United States,675238.0
Savage Remix (feat. Beyoncé),15,2020-07-01,"Beyoncé, Megan Thee Stallion",https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,United States,643041.0
After Party,16,2020-07-01,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,United States,632819.0
Rain On Me (with Ariana Grande),17,2020-07-01,Lady Gaga,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,United States,625289.0
WHATS POPPIN,18,2020-07-01,Jack Harlow,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,United States,610452.0
Walk Em Down (feat. Roddy Ricch),19,2020-07-01,"Roddy Ricch, NLE Choppa",https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,United States,602664.0
Sunday Best,20,2020-07-01,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,United States,599460.0
death bed (coffee for your head),21,2020-07-01,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,United States,596919.0
Chicago Freestyle (feat. Giveon),22,2020-07-01,Drake,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,United States,569561.0
How You Like That,23,2020-07-01,BLACKPINK,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,United States,567494.0
Intentions (feat. Quavo),24,2020-07-01,Justin Bieber,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,United States,553093.0
Circles,25,2020-07-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,United States,541645.0
GO (feat. Juice WRLD),26,2020-07-01,The Kid LAROI,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,United States,513728.0
Sunflower - Spider-Man: Into the Spider-Verse,27,2020-07-01,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,United States,508951.0
Flex (feat. Juice WRLD),28,2020-07-01,Polo G,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz,United States,496398.0
Life Is Good (feat. Drake),29,2020-07-01,Future,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,United States,486657.0
Don't Start Now,30,2020-07-01,Dua Lipa,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,United States,480442.0
Prospect (ft. Lil Baby),31,2020-07-01,iann dior,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt,United States,480315.0
Falling,32,2020-07-01,Trevor Daniel,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,United States,476471.0
Lucid Dreams,33,2020-07-01,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,United States,476129.0
Stuck with U (with Justin Bieber),34,2020-07-01,Ariana Grande,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,United States,475223.0
Break My Heart,35,2020-07-01,Dua Lipa,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,United States,474633.0
DOLLAZ ON MY HEAD (feat. Young Thug),36,2020-07-01,Gunna,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,United States,465439.0
Tommy Lee (feat. Post Malone),37,2020-07-01,Tyla Yaweh,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,United States,464406.0
Righteous,38,2020-07-01,Juice WRLD,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,United States,463363.0
Adore You,39,2020-07-01,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,United States,462093.0
Before You Go,40,2020-07-01,Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,United States,450507.0
Supalonely,41,2020-07-01,"BENEE, Gus Dapperton",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,United States,444605.0
goosebumps,42,2020-07-01,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,United States,443803.0
Someone You Loved,43,2020-07-01,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,United States,430226.0
Say So,44,2020-07-01,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,United States,428746.0
HIGHEST IN THE ROOM,45,2020-07-01,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,United States,425090.0
Be Kind (with Halsey),46,2020-07-01,Marshmello,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,United States,422330.0
GOOBA,47,2020-07-01,6ix9ine,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,United States,420130.0
hot girl bummer,48,2020-07-01,blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,United States,420028.0
Ballin' (with Roddy Ricch),49,2020-07-01,Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,United States,417938.0
High Fashion (feat. Mustard),50,2020-07-01,Roddy Ricch,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,United States,414259.0
my future,1,2020-08-01,Billie Eilish,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,United States,1324910.0
ROCKSTAR (feat. Roddy Ricch),2,2020-08-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,United States,1283885.0
Wishing Well,3,2020-08-01,Juice WRLD,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb,United States,1164294.0
cardigan,4,2020-08-01,Taylor Swift,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,United States,1158001.0
exile (feat. Bon Iver),5,2020-08-01,Taylor Swift,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y,United States,1145242.0
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",6,2020-08-01,"Tory Lanez, Jack Harlow",https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,United States,1105206.0
Come & Go (with Marshmello),7,2020-08-01,Juice WRLD,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr,United States,1076891.0
the 1,8,2020-08-01,Taylor Swift,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8,United States,1034346.0
Watermelon Sugar,9,2020-08-01,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,United States,907059.0
Blinding Lights,10,2020-08-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,844657.0
Blueberry Faygo,11,2020-08-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,United States,831362.0
POPSTAR (feat. Drake),12,2020-08-01,DJ Khaled,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,United States,804751.0
the last great american dynasty,13,2020-08-01,Taylor Swift,https://open.spotify.com/track/2Eeur20xVqfUoM3Q7EFPFt,United States,803330.0
august,14,2020-08-01,Taylor Swift,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,United States,764186.0
my tears ricochet,15,2020-08-01,Taylor Swift,https://open.spotify.com/track/1MgV7FIyNxIG7WzMRJV5HC,United States,762794.0
Over Your Head,16,2020-08-01,"Future, Lil Uzi Vert",https://open.spotify.com/track/0Tcw8w9pvPrZoORgxsNASW,United States,749902.0
Conversations,17,2020-08-01,Juice WRLD,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P,United States,742052.0
For The Night (feat. Lil Baby & DaBaby),18,2020-08-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,United States,719918.0
Savage Love (Laxed - Siren Beat),19,2020-08-01,"Jawsh 685, Jason Derulo",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,United States,719186.0
The Woo (feat. 50 Cent & Roddy Ricch),20,2020-08-01,Pop Smoke,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,United States,715218.0
invisible string,21,2020-08-01,Taylor Swift,https://open.spotify.com/track/6VsvKPJ4xjVNKpI8VVZ3SV,United States,667573.0
Party Girl,22,2020-08-01,StaySolidRocky,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,United States,663245.0
Rags2Riches (feat. ATR Son Son),23,2020-08-01,Rod Wave,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq,United States,658464.0
Roses - Imanbek Remix,24,2020-08-01,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,United States,648433.0
seven,25,2020-08-01,Taylor Swift,https://open.spotify.com/track/6KJqZcs9XDgVck7Lg9QOTC,United States,644979.0
mirrorball,26,2020-08-01,Taylor Swift,https://open.spotify.com/track/0ZNU020wNYvgW84iljPkPP,United States,642088.0
Hate The Other Side (with Marshmello & The Kid Laroi),27,2020-08-01,"Juice WRLD, Polo G",https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se,United States,636416.0
We Paid (feat. 42 Dugg),28,2020-08-01,Lil Baby,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,United States,621884.0
Go Crazy,29,2020-08-01,"Chris Brown, Young Thug",https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,United States,607068.0
this is me trying,30,2020-08-01,Taylor Swift,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,United States,596923.0
betty,31,2020-08-01,Taylor Swift,https://open.spotify.com/track/5kI4eCXXzyuIUXjQra0Cxi,United States,589562.0
The Box,32,2020-08-01,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,United States,587619.0
illicit affairs,33,2020-08-01,Taylor Swift,https://open.spotify.com/track/2NmsngXHeC1GQ9wWrzhOMf,United States,586520.0
Righteous,34,2020-08-01,Juice WRLD,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J,United States,571159.0
GREECE (feat. Drake),35,2020-08-01,DJ Khaled,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,United States,561329.0
Got It On Me,36,2020-08-01,Pop Smoke,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,United States,545337.0
GO (feat. Juice WRLD),37,2020-08-01,The Kid LAROI,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,United States,541660.0
Life's A Mess (feat. Halsey),38,2020-08-01,Juice WRLD,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd,United States,538680.0
mad woman,39,2020-08-01,Taylor Swift,https://open.spotify.com/track/2QDyYdZyhlP2fp79KZX8Bi,United States,525728.0
DOLLAZ ON MY HEAD (feat. Young Thug),40,2020-08-01,Gunna,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,United States,514320.0
THE SCOTTS,41,2020-08-01,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,United States,510260.0
death bed (coffee for your head),42,2020-08-01,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,United States,501475.0
Mood Swings (feat. Lil Tjay),43,2020-08-01,Pop Smoke,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,United States,496760.0
Sunday Best,44,2020-08-01,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,United States,496224.0
UN DIA (ONE DAY) (Feat. Tainy),45,2020-08-01,"J Balvin, Dua Lipa, Bad Bunny",https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,United States,493494.0
Move Ya Hips (feat. Nicki Minaj & MadeinTYO),46,2020-08-01,A$AP Ferg,https://open.spotify.com/track/5esKpsrB3TbGHwFaAjIGMx,United States,486961.0
Toosie Slide,47,2020-08-01,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,United States,484504.0
Circles,48,2020-08-01,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,United States,482531.0
Sunflower - Spider-Man: Into the Spider-Verse,49,2020-08-01,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,United States,476349.0
peace,50,2020-08-01,Taylor Swift,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,United States,475366.0
WAP (feat. Megan Thee Stallion),1,2020-09-01,Cardi B,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,United States,2314661.0
Laugh Now Cry Later (feat. Lil Durk),2,2020-09-01,Drake,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,United States,1440082.0
Mood (feat. iann dior),3,2020-09-01,24kGoldn,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,United States,1420198.0
For The Night (feat. Lil Baby & DaBaby),4,2020-09-01,Pop Smoke,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,United States,967178.0
ROCKSTAR (feat. Roddy Ricch),5,2020-09-01,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,United States,963189.0
Dynamite,6,2020-09-01,BTS,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,United States,897335.0
"Lemonade (feat. Gunna, Don Toliver & NAV)",7,2020-09-01,Internet Money,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI,United States,892474.0
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",8,2020-09-01,"Tory Lanez, Jack Harlow",https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,United States,877340.0
Wishing Well,9,2020-09-01,Juice WRLD,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,United States,868066.0
Come & Go (with Marshmello),10,2020-09-01,Juice WRLD,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,United States,831549.0
Blinding Lights,11,2020-09-01,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,United States,772343.0
Heather,12,2020-09-01,Conan Gray,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,United States,767840.0
Mood Swings (feat. Lil Tjay),13,2020-09-01,Pop Smoke,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,United States,754172.0
Smile (with The Weeknd),14,2020-09-01,Juice WRLD,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,United States,743635.0
Watermelon Sugar,15,2020-09-01,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,United States,727757.0
Ice Cream (with Selena Gomez),16,2020-09-01,BLACKPINK,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX,United States,676482.0
Blueberry Faygo,17,2020-09-01,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,United States,635667.0
Savage Love (Laxed - Siren Beat),18,2020-09-01,"Jawsh 685, Jason Derulo",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,United States,604650.0
Blastoff (feat. Juice Wrld & Trippie Redd),19,2020-09-01,"Internet Money, Diplo",https://open.spotify.com/track/2rFsFjq0D9JAmc0APpCO6P,United States,603234.0
The Woo (feat. 50 Cent & Roddy Ricch),20,2020-09-01,Pop Smoke,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,United States,577257.0
my ex's best friend (with blackbear),21,2020-09-01,Machine Gun Kelly,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w,United States,566338.0
